Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Winter_Area,Winter_Production,Winter_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
wheat,Arunachal Pradesh,East Siang,2021,39.3532,104.0373,2.6437,,,,,,,,,,,,
wheat,Arunachal Pradesh,East Siang,2022,39.8056,105.3943,2.6477,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,1997,3.9045,6.6258,1.697,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,1998,5.3243,4.7327,0.8889,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,1999,6.1525,9.2287,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2000,7.6906,8.2822,1.0769,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2001,1.1832,1.4198,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2002,8.8839,10.3044,1.1599,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2002,11.4404,12.203,1.0667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2003,3.5596,3.797,1.0667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2003,11.4404,12.203,1.0667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2004,3.5596,3.797,1.0667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2004,11.4404,12.203,1.0667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2006,0.5916,1.1832,2.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2007,0.2366,0.355,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Kurung Kumey,2008,1.1832,1.1832,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,1997,186.3778,223.6533,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,1998,147.6112,174.4496,1.1818,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,1999,197.5604,237.0725,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2000,225.1443,403.3215,1.7914,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2001,126.7369,186.3778,1.4706,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2002,253.4737,430.9054,1.7,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2003,253.4737,430.9054,1.7,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2004,266.8611,453.9525,1.7011,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2005,294.592,501.2872,1.7016,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2006,315.6133,580.8993,1.8405,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2007,311.5918,498.5468,1.6,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2008,317.5559,523.9677,1.65,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2009,300.0416,479.8462,1.5993,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2010,354.8526,585.583,1.6502,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2011,354.8526,647.5339,1.8248,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2012,343.8904,567.3126,1.6497,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2013,347.618,597.1331,1.7178,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2014,415.9951,846.9005,2.0358,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2015,166.249,353.3722,2.1256,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2016,166.249,353.3722,2.1256,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2017,167.74,356.3543,2.1244,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2018,167.74,356.3543,2.1244,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2019,167.74,356.3543,2.1244,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2020,167.74,356.3543,2.1244,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2021,170.722,361.5728,2.1179,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lohit,2022,170.722,362.3183,2.1223,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2002,106.8639,160.2958,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2003,110.0069,163.4389,1.4857,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2004,113.15,169.725,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2005,122.5791,189.8405,1.5487,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2006,157.1528,235.7291,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2007,163.4389,228.8144,1.4,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2008,161.553,242.6438,1.5019,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2009,163.4389,245.1583,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2010,166.5819,250.1872,1.5019,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2011,166.5819,277.8461,1.6679,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2012,176.0111,264.0166,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2013,181.6686,272.8172,1.5017,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2014,240.1294,484.6591,2.0183,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2015,246.4155,497.2313,2.0179,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2016,246.4155,497.2313,2.0179,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2017,247.6727,499.7457,2.0178,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2018,247.6727,499.7457,2.0178,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2019,247.6727,499.7457,2.0178,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2020,247.6727,499.7457,2.0178,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2021,250.8158,506.6605,2.0201,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Dibang Valley,2022,250.8158,507.2891,2.0226,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,1997,12.6795,21.5168,1.697,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,1997,16.416,27.8575,1.697,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,1998,17.2903,15.3691,0.8889,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,1998,22.3855,19.8982,0.8889,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,1999,19.9799,29.9698,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,1999,25.8677,38.8015,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2000,24.9748,26.896,1.0769,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2000,32.3346,34.8218,1.0769,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2001,3.8423,4.6107,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2001,4.9746,5.9695,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2002,17.2903,21.1325,1.2222,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2002,22.3855,27.36,1.2222,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2006,1.9211,3.8423,2.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2006,2.4873,4.9746,2.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2007,0.7685,1.1527,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2007,0.9949,1.4924,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2008,3.8423,3.8423,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Lower Subansiri,2008,4.9746,4.9746,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,1997,63.6223,76.3467,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,1998,50.3888,59.5504,1.1818,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,1999,67.4396,80.9275,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2000,76.8557,137.6785,1.7914,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2001,43.2631,63.6223,1.4706,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2002,86.5263,147.0946,1.7,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2003,86.5263,147.0946,1.7,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2004,90.3436,153.4569,1.6986,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2005,99.7597,169.4897,1.699,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2006,106.8854,196.4655,1.8381,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2007,105.6129,168.9807,1.6,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2008,107.6488,177.6333,1.6501,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2009,101.7956,162.873,1.6,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2010,120.8823,199.5194,1.6505,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2011,120.8823,220.642,1.8253,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2012,117.0649,193.1572,1.65,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2013,118.3374,203.3367,1.7183,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2014,142.0049,289.0995,2.0358,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2015,391.751,822.6278,2.0999,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2016,391.751,822.6278,2.0999,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2017,394.26,827.6457,2.0992,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2018,394.26,827.6457,2.0992,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2019,394.26,827.6457,2.0992,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2020,394.26,827.6457,2.0992,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2021,399.278,837.4272,2.0974,,,,,,,,,,,,
wheat,Arunachal Pradesh,Namsai,2022,400.278,841.6817,2.1027,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,1997,95.0,103.0,1.0842,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,1998,125.0,140.0,1.12,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,1999,160.0,240.0,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2000,150.0,250.0,1.6667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2001,165.0,275.0,1.6667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2002,180.0,270.0,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2003,133.0,223.0,1.6767,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2004,150.0,258.0,1.72,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2005,160.0,280.0,1.75,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2006,170.0,306.0,1.8,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2007,150.0,240.0,1.6,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2008,160.0,300.0,1.875,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2009,180.0,342.0,1.9,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2010,183.0,320.0,1.7486,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2011,183.0,354.0,1.9344,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2012,179.0,304.0,1.6983,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2013,186.0,381.0,2.0484,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2014,279.0,718.0,2.5735,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2015,299.0,738.0,2.4682,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2016,299.0,738.0,2.4682,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2017,301.0,742.0,2.4651,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2018,301.0,742.0,2.4651,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2019,301.0,742.0,2.4651,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2020,301.0,742.0,2.4651,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2021,306.0,750.0,2.451,,,,,,,,,,,,
wheat,Arunachal Pradesh,Papum Pare,2022,307.0,753.0,2.4528,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,1997,1695.0,2712.0,1.6,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,1998,1795.0,2154.0,1.2,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,1999,1800.0,2520.0,1.4,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2000,1935.0,2992.0,1.5463,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2001,1900.0,2639.0,1.3889,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2002,2290.0,3330.0,1.4541,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2003,2025.0,3023.0,1.4928,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2004,2027.0,3109.0,1.5338,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2005,1702.0,2601.0,1.5282,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2006,1662.0,2553.0,1.5361,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2007,1662.0,2535.0,1.5253,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2008,1345.0,2201.0,1.6364,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2009,1155.0,1739.0,1.5056,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2010,1155.0,1762.0,1.5255,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2011,1156.0,1952.0,1.6886,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2012,986.0,1409.0,1.429,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2013,986.0,1409.0,1.429,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2014,1082.0,1746.0,1.6137,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2015,1102.0,1926.0,1.7477,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2016,1102.0,1926.0,1.7477,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2017,1104.0,1931.0,1.7491,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2018,1104.0,1931.0,1.7491,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2019,1104.0,1931.0,1.7491,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2020,1104.0,1931.0,1.7491,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2021,1142.0,2026.0,1.7741,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tawang,2022,1144.0,2032.0,1.7762,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,1997,15.0,15.0,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,1998,5.0,3.0,0.6,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,1999,8.0,7.0,0.875,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2000,10.0,15.0,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2001,15.0,25.0,1.6667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2002,16.0,25.0,1.5625,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2004,16.0,27.0,1.6875,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2005,16.0,26.0,1.625,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2006,16.0,26.0,1.625,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2007,16.0,25.0,1.5625,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2014,106.0,357.0,3.3679,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2015,106.0,167.0,1.5755,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2016,106.0,167.0,1.5755,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2017,108.0,171.0,1.5833,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2018,108.0,171.0,1.5833,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2019,108.0,171.0,1.5833,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2020,108.0,171.0,1.5833,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2021,110.0,175.0,1.5909,,,,,,,,,,,,
wheat,Arunachal Pradesh,Tirap,2022,110.0,175.0,1.5909,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Siang,2001,300.0,510.0,1.7,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,1997,60.0,120.0,2.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,1998,15.0,30.0,2.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,1999,25.0,37.0,1.48,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2000,300.0,300.0,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2001,60.0,75.0,1.25,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2002,18.0,22.0,1.2222,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2003,23.0,27.0,1.1739,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2004,24.0,28.0,1.1667,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2005,37.0,43.0,1.1622,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2006,37.0,43.0,1.1622,,,,,,,,,,,,
wheat,Arunachal Pradesh,Upper Subansiri,2007,30.0,45.0,1.5,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,1997,463.636,552.9032,1.1925,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,1998,468.4799,529.3754,1.13,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,1999,467.096,345.997,0.7407,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2000,469.1719,530.0674,1.1298,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2001,283.7175,266.4177,0.939,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2002,185.4544,262.9577,1.4179,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2003,469.8639,530.7594,1.1296,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2004,467.7879,528.6834,1.1302,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2005,467.7879,528.6834,1.1302,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2006,407.5845,465.712,1.1426,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2007,407.5845,465.712,1.1426,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2008,415.8884,496.1597,1.193,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2009,474.7079,543.2153,1.1443,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2010,474.0159,546.6753,1.1533,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2011,474.0159,604.8028,1.2759,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2012,474.0159,546.6753,1.1533,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2013,481.6278,557.0552,1.1566,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2014,545.9833,788.1812,1.4436,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2015,559.8231,947.3398,1.6922,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2016,559.8231,947.3398,1.6922,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2017,561.2071,950.7998,1.6942,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2018,561.2071,950.7998,1.6942,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2019,561.2071,950.7998,1.6942,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2020,561.2071,950.7998,1.6942,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2021,565.3591,957.7197,1.694,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Kameng,2022,566.0511,959.7957,1.6956,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1997,6.3708,6.3708,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1997,76.2375,108.9884,1.4296,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1997,21.5346,21.5346,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1997,194.5477,283.9259,1.4594,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1997,11.1152,11.1152,1.0,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1998,6.8608,5.1946,0.7571,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1998,70.1494,96.753,1.3792,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1998,23.1911,17.559,0.7571,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1998,176.8941,253.0286,1.4304,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1998,11.9702,9.0632,0.7571,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1999,8.8211,12.2515,1.3889,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1999,80.7507,114.3567,1.4162,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1999,29.8172,41.4127,1.3889,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1999,201.6696,286.1086,1.4187,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,1999,15.3903,21.3754,1.3889,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2000,8.8211,12.2515,1.3889,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2000,82.2194,118.0284,1.4355,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2000,29.8172,41.4127,1.3889,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2000,205.6776,296.1286,1.4398,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2000,15.3903,21.3754,1.3889,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2001,8.8211,12.7416,1.4444,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2001,14.6614,21.1776,1.4444,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2001,29.8172,43.0693,1.4444,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2001,21.31,30.7811,1.4444,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2001,15.3903,22.2304,1.4444,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2002,8.429,12.3495,1.4651,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2002,83.0364,144.627,1.7417,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2002,28.492,41.7441,1.4651,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2002,208.7384,368.5092,1.7654,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2002,14.7063,21.5464,1.4651,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2003,7.3509,9.4092,1.28,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2003,80.3632,149.286,1.8576,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2003,24.8476,31.805,1.28,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2003,203.7291,387.4578,1.9018,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2003,12.8252,16.4163,1.28,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2004,7.3509,8.233,1.12,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2004,85.6504,160.549,1.8745,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2004,24.8476,27.8294,1.12,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2004,218.1579,420.6884,1.9284,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2004,12.8252,14.3643,1.12,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2005,5.4887,6.0767,1.1071,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2005,86.5205,163.574,1.8906,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2005,18.5529,20.5407,1.1071,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2005,224.4806,433.5152,1.9312,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2005,9.5762,10.6022,1.1071,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2006,7.4489,9.3111,1.25,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2006,89.7786,168.9499,1.8818,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2006,25.179,31.4737,1.25,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2006,229.2162,441.3289,1.9254,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2006,12.9962,16.2453,1.25,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2007,7.5469,9.4092,1.2468,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2007,17.5371,25.4788,1.4529,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2007,25.5103,31.805,1.2468,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2007,31.8591,49.5842,1.5564,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2007,13.1672,16.4163,1.2468,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2008,7.5469,9.4092,1.2468,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2008,23.4117,31.5003,1.3455,,,,,,,,,,,,
wheat,Arunachal Pradesh,West Siang,2008,25.5103,31.805,1.2468,,,,,,,,,,,,
