Crop_Name,State,District,Year,Kharif_Area,Kharif_Production,Kharif_Yield,Year_Area,Year_Production,Year_Yield
coconut,Tamil Nadu,Kanniyakumari,2011,,,,24936.0,158400.0,6.3523
coconut,Tamil Nadu,Kanniyakumari,2013,,,,23917.0,287100.0,12.004
coconut,Tamil Nadu,Kanniyakumari,2014,,,,24232.0,562500.0,23.2131
coconut,Tamil Nadu,Kanniyakumari,2015,,,,24182.0,515600.0,21.3216
coconut,Tamil Nadu,Kanniyakumari,2016,,,,23988.0,210000.0,8.7544
coconut,Tamil Nadu,Kanniyakumari,2017,,,,24103.0,299200.0,12.4134
coconut,Tamil Nadu,Kanniyakumari,2018,,,,24573.0,275900.0,11.2278
coconut,Tamil Nadu,Kanniyakumari,2019,,,,24429.0,94200.0,3.8561
coconut,Tamil Nadu,Kanniyakumari,2020,,,,24693.0,231600.0,9.3792
coconut,Tamil Nadu,Kanniyakumari,2021,,,,24829.0,158200.0,6.3716
coconut,Tamil Nadu,Kanniyakumari,2022,,,,25092.0,188700.0,7.5203
coconut,Tamil Nadu,Karur,2002,,,,4331.0,51400.0,11.8679
coconut,Tamil Nadu,Karur,2003,,,,4487.0,27800.0,6.1957
coconut,Tamil Nadu,Karur,2004,,,,4588.0,56600.0,12.3365
coconut,Tamil Nadu,Karur,2005,,,,4704.0,30000.0,6.3776
coconut,Tamil Nadu,Karur,2006,,,,5005.0,54100.0,10.8092
coconut,Tamil Nadu,Karur,2007,,,,5177.0,60100.0,11.609
coconut,Tamil Nadu,Karur,2008,,,,5293.0,48400.0,9.1442
coconut,Tamil Nadu,Karur,2009,,,,5730.0,88100.0,15.3752
coconut,Tamil Nadu,Karur,2011,,,,6155.0,54300.0,8.8221
coconut,Tamil Nadu,Karur,2013,,,,6641.0,29100.0,4.3819
coconut,Tamil Nadu,Karur,2014,,,,6557.0,40700.0,6.2071
coconut,Tamil Nadu,Karur,2015,,,,6564.0,71800.0,10.9385
coconut,Tamil Nadu,Karur,2016,,,,6640.0,61200.0,9.2169
coconut,Tamil Nadu,Karur,2017,,,,6747.0,28000.0,4.15
coconut,Tamil Nadu,Karur,2018,,,,6793.0,53700.0,7.9052
coconut,Tamil Nadu,Karur,2019,,,,6735.0,60200.0,8.9384
coconut,Tamil Nadu,Karur,2020,,,,6749.0,71400.0,10.5793
coconut,Tamil Nadu,Karur,2021,,,,7310.0,71200.0,9.7401
coconut,Tamil Nadu,Karur,2022,,,,7648.0,89500.0,11.7024
coconut,Tamil Nadu,Krishnagiri,2004,,,,14049.0,144600.0,10.2925
coconut,Tamil Nadu,Krishnagiri,2005,,,,15264.0,158100.0,10.3577
coconut,Tamil Nadu,Krishnagiri,2006,,,,14977.0,216600.0,14.4622
coconut,Tamil Nadu,Krishnagiri,2007,,,,14464.0,206000.0,14.2423
coconut,Tamil Nadu,Krishnagiri,2008,,,,14418.0,171700.0,11.9087
coconut,Tamil Nadu,Krishnagiri,2009,,,,14109.0,274900.0,19.484
coconut,Tamil Nadu,Krishnagiri,2011,,,,15550.0,297200.0,19.1125
coconut,Tamil Nadu,Krishnagiri,2013,,,,15781.0,284600.0,18.0343
coconut,Tamil Nadu,Krishnagiri,2014,,,,15526.0,215200.0,13.8606
coconut,Tamil Nadu,Krishnagiri,2015,,,,15558.0,178900.0,11.4989
coconut,Tamil Nadu,Krishnagiri,2016,,,,15611.0,295200.0,18.9097
coconut,Tamil Nadu,Krishnagiri,2017,,,,15525.0,219300.0,14.1256
coconut,Tamil Nadu,Krishnagiri,2018,,,,15167.0,195500.0,12.8898
coconut,Tamil Nadu,Krishnagiri,2019,,,,14767.0,166800.0,11.2955
coconut,Tamil Nadu,Krishnagiri,2020,,,,15005.0,201300.0,13.4155
coconut,Tamil Nadu,Krishnagiri,2021,,,,14598.0,186300.0,12.762
coconut,Tamil Nadu,Krishnagiri,2022,,,,14644.0,206800.0,14.1218
coconut,Tamil Nadu,Madurai,2002,,,,10545.0,98100.0,9.303
coconut,Tamil Nadu,Madurai,2003,,,,10611.0,74000.0,6.9739
coconut,Tamil Nadu,Madurai,2004,,,,8470.0,127000.0,14.9941
coconut,Tamil Nadu,Madurai,2005,,,,10647.0,125800.0,11.8155
coconut,Tamil Nadu,Madurai,2006,,,,10784.0,189900.0,17.6094
coconut,Tamil Nadu,Madurai,2007,,,,10660.0,167500.0,15.7129
coconut,Tamil Nadu,Madurai,2008,,,,10860.0,194100.0,17.8729
coconut,Tamil Nadu,Madurai,2009,,,,11072.0,155400.0,14.0354
coconut,Tamil Nadu,Madurai,2011,,,,11382.0,177300.0,15.5772
coconut,Tamil Nadu,Madurai,2013,,,,11305.0,157800.0,13.9584
coconut,Tamil Nadu,Madurai,2014,,,,11139.0,167300.0,15.0193
coconut,Tamil Nadu,Madurai,2015,,,,11121.0,163500.0,14.7019
coconut,Tamil Nadu,Madurai,2016,,,,10876.0,92800.0,8.5325
coconut,Tamil Nadu,Madurai,2017,,,,10964.0,83900.0,7.6523
coconut,Tamil Nadu,Madurai,2018,,,,10610.0,165800.0,15.6268
coconut,Tamil Nadu,Madurai,2019,,,,10388.0,165200.0,15.903
coconut,Tamil Nadu,Madurai,2020,,,,10329.0,123400.0,11.9469
coconut,Tamil Nadu,Madurai,2021,,,,10361.0,139000.0,13.4157
coconut,Tamil Nadu,Madurai,2022,,,,10328.0,252200.0,24.4191
coconut,Tamil Nadu,Nagappattinam,2002,,,,414.3797,6326.674,15.2678
coconut,Tamil Nadu,Nagappattinam,2003,,,,429.7594,7060.708,16.4294
coconut,Tamil Nadu,Nagappattinam,2004,,,,430.0216,4142.049,9.6322
coconut,Tamil Nadu,Nagappattinam,2005,,,,469.3448,4884.8215,10.4077
coconut,Tamil Nadu,Nagappattinam,2006,,,,469.8691,9603.6115,20.4389
coconut,Tamil Nadu,Nagappattinam,2007,,,,469.607,11036.7255,23.502
coconut,Tamil Nadu,Nagappattinam,2008,,,,468.9079,8327.7905,17.76
coconut,Tamil Nadu,Nagappattinam,2009,,,,464.3639,6719.9065,14.4712
coconut,Tamil Nadu,Nagappattinam,2011,,,,429.5847,9289.0255,21.6233
coconut,Tamil Nadu,Nagappattinam,2013,,,,418.312,5985.8725,14.3096
coconut,Tamil Nadu,Nagappattinam,2014,,,,417.0886,7130.616,17.0962
coconut,Tamil Nadu,Nagappattinam,2015,,,,411.5834,6693.691,16.2633
coconut,Tamil Nadu,Nagappattinam,2016,,,,412.2824,7602.495,18.44
coconut,Tamil Nadu,Nagappattinam,2017,,,,408.4375,6440.2745,15.7681
coconut,Tamil Nadu,Nagappattinam,2018,,,,413.1563,4718.79,11.4213
coconut,Tamil Nadu,Nagappattinam,2019,,,,501.3277,5994.611,11.9575
coconut,Tamil Nadu,Nagappattinam,2020,,,,520.5524,6309.197,12.1202
coconut,Tamil Nadu,Nagappattinam,2021,,,,511.2896,7392.771,14.4591
coconut,Tamil Nadu,Nagappattinam,2022,,,,516.5327,4159.526,8.0528
coconut,Tamil Nadu,Namakkal,2002,,,,2174.0,21000.0,9.6596
coconut,Tamil Nadu,Namakkal,2003,,,,3715.0,36400.0,9.7981
coconut,Tamil Nadu,Namakkal,2004,,,,3841.0,44700.0,11.6376
coconut,Tamil Nadu,Namakkal,2005,,,,5119.0,83200.0,16.2532
coconut,Tamil Nadu,Namakkal,2006,,,,5108.0,66000.0,12.9209
coconut,Tamil Nadu,Namakkal,2007,,,,5434.0,99000.0,18.2186
coconut,Tamil Nadu,Namakkal,2008,,,,6082.0,94000.0,15.4554
coconut,Tamil Nadu,Namakkal,2009,,,,6623.0,109800.0,16.5786
coconut,Tamil Nadu,Namakkal,2011,,,,7466.0,113900.0,15.2558
coconut,Tamil Nadu,Namakkal,2013,,,,7793.0,67600.0,8.6745
coconut,Tamil Nadu,Namakkal,2014,,,,8237.0,130500.0,15.8431
coconut,Tamil Nadu,Namakkal,2015,,,,8059.0,138800.0,17.223
coconut,Tamil Nadu,Namakkal,2016,,,,8270.0,40900.0,4.9456
coconut,Tamil Nadu,Namakkal,2017,,,,8615.0,45600.0,5.2931
coconut,Tamil Nadu,Namakkal,2018,,,,8609.0,106600.0,12.3824
coconut,Tamil Nadu,Namakkal,2019,,,,9064.0,133900.0,14.7727
coconut,Tamil Nadu,Namakkal,2020,,,,9474.0,142900.0,15.0834
coconut,Tamil Nadu,Namakkal,2021,,,,10126.0,143300.0,14.1517
coconut,Tamil Nadu,Namakkal,2022,,,,11140.0,165000.0,14.8115
coconut,Tamil Nadu,Perambalur,2002,,,,818.4607,5103.78,6.2358
coconut,Tamil Nadu,Perambalur,2003,,,,809.1811,8537.232,10.5505
coconut,Tamil Nadu,Perambalur,2004,,,,821.2446,8537.232,10.3955
coconut,Tamil Nadu,Perambalur,2005,,,,786.9101,5846.148,7.4292
coconut,Tamil Nadu,Perambalur,2006,,,,827.7403,4547.004,5.4933
coconut,Tamil Nadu,Perambalur,2007,,,,859.291,4361.412,5.0756
coconut,Tamil Nadu,Perambalur,2008,,,,528.0092,6774.108,12.8295
coconut,Tamil Nadu,Perambalur,2009,,,,523.3694,9094.008,17.3759
coconut,Tamil Nadu,Perambalur,2011,,,,519.6576,7145.292,13.75
coconut,Tamil Nadu,Perambalur,2013,,,,663.4914,4175.82,6.2937
coconut,Tamil Nadu,Perambalur,2014,,,,626.373,6310.128,10.0741
coconut,Tamil Nadu,Perambalur,2015,,,,650.5,5846.148,8.9872
coconut,Tamil Nadu,Perambalur,2016,,,,643.0763,1763.124,2.7417
coconut,Tamil Nadu,Perambalur,2017,,,,621.7332,3897.432,6.2687
coconut,Tamil Nadu,Perambalur,2018,,,,626.373,2783.88,4.4444
coconut,Tamil Nadu,Perambalur,2019,,,,615.2375,2598.288,4.2232
coconut,Tamil Nadu,Perambalur,2020,,,,564.1997,4547.004,8.0592
coconut,Tamil Nadu,Perambalur,2021,,,,578.1191,5196.576,8.9888
coconut,Tamil Nadu,Perambalur,2022,,,,589.2546,2691.084,4.5669
coconut,Tamil Nadu,Pudukkottai,2002,,,,6548.3877,39114.7987,5.9732
coconut,Tamil Nadu,Pudukkottai,2003,,,,6660.8417,57689.3595,8.661
coconut,Tamil Nadu,Pudukkottai,2004,,,,7137.2222,51497.3624,7.2153
coconut,Tamil Nadu,Pudukkottai,2005,,,,7623.2901,89862.0526,11.7878
coconut,Tamil Nadu,Pudukkottai,2006,,,,8102.5631,100870.6068,12.4492
coconut,Tamil Nadu,Pudukkottai,2007,,,,8628.6036,130875.4304,15.1676
coconut,Tamil Nadu,Pudukkottai,2008,,,,8782.5016,128790.3416,14.6644
coconut,Tamil Nadu,Pudukkottai,2009,,,,9167.4676,103957.9957,11.3399
coconut,Tamil Nadu,Pudukkottai,2011,,,,10673.8788,175480.9066,16.4402
coconut,Tamil Nadu,Pudukkottai,2013,,,,11325.0378,160112.5999,14.1379
coconut,Tamil Nadu,Pudukkottai,2014,,,,11580.5279,130294.3969,11.2512
coconut,Tamil Nadu,Pudukkottai,2015,,,,11828.0235,172318.7351,14.5687
coconut,Tamil Nadu,Pudukkottai,2016,,,,11635.2538,152137.8173,13.0756
coconut,Tamil Nadu,Pudukkottai,2017,,,,11765.2252,144237.8173,12.2597
coconut,Tamil Nadu,Pudukkottai,2018,,,,12516.6616,148070.7129,11.8299
coconut,Tamil Nadu,Pudukkottai,2019,,,,12359.5245,113037.7096,9.1458
coconut,Tamil Nadu,Pudukkottai,2020,,,,13311.9883,142342.8627,10.6928
coconut,Tamil Nadu,Pudukkottai,2021,,,,14515.1999,165353.0612,11.3917
coconut,Tamil Nadu,Pudukkottai,2022,,,,14958.5541,233751.74,15.6266
coconut,Tamil Nadu,Ramanathapuram,2002,,,,8615.7187,45440.3586,5.2741
coconut,Tamil Nadu,Ramanathapuram,2003,,,,7881.6822,43173.0642,5.4776
coconut,Tamil Nadu,Ramanathapuram,2004,,,,8003.5492,103634.2482,12.9485
coconut,Tamil Nadu,Ramanathapuram,2005,,,,8054.5634,111569.7786,13.8517
coconut,Tamil Nadu,Ramanathapuram,2006,,,,7277.0703,148885.6656,20.4596
coconut,Tamil Nadu,Ramanathapuram,2007,,,,7981.821,133298.0166,16.7002
coconut,Tamil Nadu,Ramanathapuram,2008,,,,7710.6904,84456.7164,10.9532
coconut,Tamil Nadu,Ramanathapuram,2009,,,,7986.5445,62350.596,7.807
coconut,Tamil Nadu,Ramanathapuram,2011,,,,7809.8845,56587.8894,7.2457
coconut,Tamil Nadu,Ramanathapuram,2013,,,,7758.8704,56587.8894,7.2933
coconut,Tamil Nadu,Ramanathapuram,2014,,,,7809.8845,72081.0678,9.2295
coconut,Tamil Nadu,Ramanathapuram,2015,,,,7753.2021,81811.5396,10.552
coconut,Tamil Nadu,Ramanathapuram,2016,,,,7833.5022,54131.6538,6.9103
coconut,Tamil Nadu,Ramanathapuram,2017,,,,7669.1233,28908.0036,3.7694
coconut,Tamil Nadu,Ramanathapuram,2018,,,,7154.2585,44306.7114,6.1931
coconut,Tamil Nadu,Ramanathapuram,2019,,,,6991.7691,13792.7076,1.9727
coconut,Tamil Nadu,Ramanathapuram,2020,,,,6878.4044,32214.4746,4.6834
coconut,Tamil Nadu,Ramanathapuram,2021,,,,6834.0032,41661.5346,6.0962
coconut,Tamil Nadu,Ramanathapuram,2022,,,,6878.4044,62728.4784,9.1196
coconut,Tamil Nadu,Salem,2002,,,,13849.1169,100612.2925,7.2649
coconut,Tamil Nadu,Salem,2003,,,,13665.4722,88485.2975,6.4751
coconut,Tamil Nadu,Salem,2004,,,,14228.8076,166588.0425,11.7078
coconut,Tamil Nadu,Salem,2005,,,,14997.2818,198625.82,13.2441
coconut,Tamil Nadu,Salem,2006,,,,15295.0146,174375.1825,11.4008
coconut,Tamil Nadu,Salem,2007,,,,15872.7437,226110.96,14.2452
coconut,Tamil Nadu,Salem,2008,,,,15121.9654,263453.795,17.4219
coconut,Tamil Nadu,Salem,2009,,,,15595.3268,226966.125,14.5535
coconut,Tamil Nadu,Salem,2011,,,,15982.8642,210862.3025,13.193
coconut,Tamil Nadu,Salem,2013,,,,16056.6864,74126.015,4.6165
coconut,Tamil Nadu,Salem,2014,,,,15498.3002,149034.5625,9.6162
coconut,Tamil Nadu,Salem,2015,,,,15370.4958,193116.5075,12.5641
coconut,Tamil Nadu,Salem,2016,,,,15388.23,128354.245,8.3411
coconut,Tamil Nadu,Salem,2017,,,,14811.5356,156053.6175,10.536
coconut,Tamil Nadu,Salem,2018,,,,14670.9454,164924.4275,11.2416
coconut,Tamil Nadu,Salem,2019,,,,14458.4022,186617.115,12.9072
coconut,Tamil Nadu,Salem,2020,,,,14502.7315,209603.51,14.4527
coconut,Tamil Nadu,Salem,2021,,,,14981.7899,210033.8375,14.0193
coconut,Tamil Nadu,Salem,2022,,,,15241.6256,219197.2175,14.3815
coconut,Tamil Nadu,Sivaganga,2002,,,,6365.2813,38759.6414,6.0892
coconut,Tamil Nadu,Sivaganga,2003,,,,6526.3178,72626.9358,11.1283
coconut,Tamil Nadu,Sivaganga,2004,,,,6406.4508,100765.7518,15.7288
coconut,Tamil Nadu,Sivaganga,2005,,,,6323.4366,52130.2214,8.244
coconut,Tamil Nadu,Sivaganga,2006,,,,6099.9297,82114.3344,13.4615
coconut,Tamil Nadu,Sivaganga,2007,,,,6634.179,65501.9834,9.8734
coconut,Tamil Nadu,Sivaganga,2008,,,,6768.3096,90843.2836,13.4219
coconut,Tamil Nadu,Sivaganga,2009,,,,6863.4555,75349.404,10.9783
coconut,Tamil Nadu,Sivaganga,2011,,,,7188.1155,78512.1106,10.9225
coconut,Tamil Nadu,Sivaganga,2013,,,,7279.1296,73312.1106,10.0715
coconut,Tamil Nadu,Sivaganga,2014,,,,7441.1155,46418.9322,6.2382
coconut,Tamil Nadu,Sivaganga,2015,,,,7381.7979,86588.4604,11.73
coconut,Tamil Nadu,Sivaganga,2016,,,,7556.4978,46668.3462,6.1759
coconut,Tamil Nadu,Sivaganga,2017,,,,7430.8767,52291.9964,7.0371
coconut,Tamil Nadu,Sivaganga,2018,,,,7588.7415,146493.2886,19.304
coconut,Tamil Nadu,Sivaganga,2019,,,,7781.2309,61307.2924,7.8789
coconut,Tamil Nadu,Sivaganga,2020,,,,7892.5956,66785.5254,8.4618
coconut,Tamil Nadu,Sivaganga,2021,,,,8186.9968,93938.4654,11.4741
coconut,Tamil Nadu,Sivaganga,2022,,,,8536.5956,178771.5216,20.9418
coconut,Tamil Nadu,Thanjavur,2002,,,,22882.6192,216570.2921,9.4644
coconut,Tamil Nadu,Thanjavur,2003,,,,23184.7146,249590.1341,10.7653
coconut,Tamil Nadu,Thanjavur,2004,,,,23798.5822,326421.0534,13.716
coconut,Tamil Nadu,Thanjavur,2005,,,,25145.7143,476159.0327,18.936
coconut,Tamil Nadu,Thanjavur,2006,,,,27144.9374,396614.4965,14.611
coconut,Tamil Nadu,Thanjavur,2007,,,,28921.6488,449465.4117,15.5408
coconut,Tamil Nadu,Thanjavur,2008,,,,29527.0895,504787.8235,17.0958
coconut,Tamil Nadu,Thanjavur,2009,,,,30581.8248,471599.0966,15.4209
coconut,Tamil Nadu,Thanjavur,2011,,,,32113.5122,782906.5955,24.3794
coconut,Tamil Nadu,Thanjavur,2013,,,,33507.6892,527850.0896,15.7531
coconut,Tamil Nadu,Thanjavur,2014,,,,33966.0417,595651.2303,17.5367
coconut,Tamil Nadu,Thanjavur,2015,,,,35355.3381,804413.5571,22.7523
coconut,Tamil Nadu,Thanjavur,2016,,,,34346.7692,631054.2117,18.373
coconut,Tamil Nadu,Thanjavur,2017,,,,35480.1603,629954.7406,17.7551
coconut,Tamil Nadu,Thanjavur,2018,,,,36208.188,582093.3051,16.0763
coconut,Tamil Nadu,Thanjavur,2019,,,,36912.736,525133.2466,14.2263
coconut,Tamil Nadu,Thanjavur,2020,,,,38044.459,547325.6947,14.3865
coconut,Tamil Nadu,Thanjavur,2021,,,,38989.4847,487740.567,12.5095
coconut,Tamil Nadu,Thanjavur,2022,,,,39405.0905,774483.2092,19.6544
coconut,Tamil Nadu,The Nilgiris,2003,,,,52.0,0.0,0.0
coconut,Tamil Nadu,The Nilgiris,2004,,,,60.0,100.0,1.6667
coconut,Tamil Nadu,The Nilgiris,2005,,,,60.0,,
coconut,Tamil Nadu,The Nilgiris,2006,,,,74.0,100.0,1.3514
coconut,Tamil Nadu,The Nilgiris,2007,,,,79.0,100.0,1.2658
coconut,Tamil Nadu,The Nilgiris,2008,,,,80.0,100.0,1.25
coconut,Tamil Nadu,The Nilgiris,2009,,,,79.0,100.0,1.2658
coconut,Tamil Nadu,The Nilgiris,2011,,,,66.0,100.0,1.5152
coconut,Tamil Nadu,The Nilgiris,2013,,,,55.0,100.0,1.8182
coconut,Tamil Nadu,The Nilgiris,2014,,,,83.0,100.0,1.2048
coconut,Tamil Nadu,The Nilgiris,2015,,,,94.0,200.0,2.1277
coconut,Tamil Nadu,The Nilgiris,2016,,,,56.0,200.0,3.5714
coconut,Tamil Nadu,The Nilgiris,2017,,,,59.0,100.0,1.6949
coconut,Tamil Nadu,The Nilgiris,2018,,,,56.0,200.0,3.5714
coconut,Tamil Nadu,The Nilgiris,2019,,,,51.0,400.0,7.8431
coconut,Tamil Nadu,The Nilgiris,2020,,,,53.0,400.0,7.5472
coconut,Tamil Nadu,The Nilgiris,2021,,,,53.0,400.0,7.5472
coconut,Tamil Nadu,The Nilgiris,2022,,,,51.0,600.0,11.7647
coconut,Tamil Nadu,Theni,2002,,,,14284.0,141100.0,9.8782
coconut,Tamil Nadu,Theni,2003,,,,14466.0,181400.0,12.5397
coconut,Tamil Nadu,Theni,2004,,,,14903.0,231500.0,15.5338
coconut,Tamil Nadu,Theni,2005,,,,15342.0,394900.0,25.7398
coconut,Tamil Nadu,Theni,2006,,,,15935.0,270400.0,16.9689
coconut,Tamil Nadu,Theni,2007,,,,16576.0,242500.0,14.6296
coconut,Tamil Nadu,Theni,2008,,,,16999.0,259500.0,15.2656
coconut,Tamil Nadu,Theni,2009,,,,18173.0,394200.0,21.6915
coconut,Tamil Nadu,Theni,2011,,,,19116.0,364900.0,19.0887
coconut,Tamil Nadu,Theni,2013,,,,19907.0,276700.0,13.8996
coconut,Tamil Nadu,Theni,2014,,,,20068.0,193400.0,9.6372
coconut,Tamil Nadu,Theni,2015,,,,20466.0,376100.0,18.3768
coconut,Tamil Nadu,Theni,2016,,,,20931.0,366600.0,17.5147
coconut,Tamil Nadu,Theni,2017,,,,21117.0,320800.0,15.1916
coconut,Tamil Nadu,Theni,2018,,,,21445.0,212600.0,9.9137
coconut,Tamil Nadu,Theni,2019,,,,21318.0,216700.0,10.1651
coconut,Tamil Nadu,Theni,2020,,,,21798.0,263900.0,12.1066
coconut,Tamil Nadu,Theni,2021,,,,22652.0,304900.0,13.4602
coconut,Tamil Nadu,Theni,2022,,,,23254.0,355800.0,15.3006
coconut,Tamil Nadu,Thiruvallur,2002,,,,1091.0,8200.0,7.516
coconut,Tamil Nadu,Thiruvallur,2003,,,,1093.0,6800.0,6.2214
coconut,Tamil Nadu,Thiruvallur,2004,,,,1219.0,6800.0,5.5783
coconut,Tamil Nadu,Thiruvallur,2005,,,,1484.0,6600.0,4.4474
coconut,Tamil Nadu,Thiruvallur,2006,,,,1249.0,7000.0,5.6045
coconut,Tamil Nadu,Thiruvallur,2007,,,,1120.0,8400.0,7.5
coconut,Tamil Nadu,Thiruvallur,2008,,,,1116.0,13000.0,11.6487
coconut,Tamil Nadu,Thiruvallur,2009,,,,1072.0,14500.0,13.5261
coconut,Tamil Nadu,Thiruvallur,2011,,,,1090.0,10200.0,9.3578
coconut,Tamil Nadu,Thiruvallur,2013,,,,971.0,7500.0,7.724
coconut,Tamil Nadu,Thiruvallur,2014,,,,931.0,6400.0,6.8743
coconut,Tamil Nadu,Thiruvallur,2015,,,,804.0,5800.0,7.2139
coconut,Tamil Nadu,Thiruvallur,2016,,,,724.0,8600.0,11.8785
coconut,Tamil Nadu,Thiruvallur,2017,,,,666.0,6200.0,9.3093
coconut,Tamil Nadu,Thiruvallur,2018,,,,643.0,10700.0,16.6407
coconut,Tamil Nadu,Thiruvallur,2019,,,,602.0,6600.0,10.9635
coconut,Tamil Nadu,Thiruvallur,2020,,,,721.0,4400.0,6.1026
coconut,Tamil Nadu,Thiruvallur,2021,,,,657.0,4600.0,7.0015
coconut,Tamil Nadu,Thiruvallur,2022,,,,685.0,11800.0,17.2263
coconut,Tamil Nadu,Thiruvarur,2002,,,,3935.6087,60088.1628,15.2678
coconut,Tamil Nadu,Thiruvarur,2003,,,,4081.6793,67059.7176,16.4294
coconut,Tamil Nadu,Thiruvarur,2004,,,,4084.1692,39339.4878,9.6322
coconut,Tamil Nadu,Thiruvarur,2005,,,,4457.6453,46394.0373,10.4077
coconut,Tamil Nadu,Thiruvarur,2006,,,,4462.625,91211.1753,20.4389
coconut,Tamil Nadu,Thiruvarur,2007,,,,4460.1352,104822.3061,23.502
coconut,Tamil Nadu,Thiruvarur,2008,,,,4453.4956,79093.9491,17.76
coconut,Tamil Nadu,Thiruvarur,2009,,,,4410.3384,63822.9243,14.4712
coconut,Tamil Nadu,Thiruvarur,2011,,,,4080.0195,88223.3661,21.6233
coconut,Tamil Nadu,Thiruvarur,2013,,,,3972.9563,56851.3695,14.3096
coconut,Tamil Nadu,Thiruvarur,2014,,,,3961.337,67723.6752,17.0962
coconut,Tamil Nadu,Thiruvarur,2015,,,,3909.0504,63573.9402,16.2633
coconut,Tamil Nadu,Thiruvarur,2016,,,,3915.6899,72205.389,18.44
coconut,Tamil Nadu,Thiruvarur,2017,,,,3879.1723,61167.0939,15.7681
coconut,Tamil Nadu,Thiruvarur,2018,,,,3923.9894,44817.138,11.4213
coconut,Tamil Nadu,Thiruvarur,2019,,,,4761.4059,56934.3642,11.9575
coconut,Tamil Nadu,Thiruvarur,2020,,,,4943.9943,59922.1734,12.1202
coconut,Tamil Nadu,Thiruvarur,2021,,,,4856.0199,70213.5162,14.4591
coconut,Tamil Nadu,Thiruvarur,2022,,,,4905.8167,39505.4772,8.0528
coconut,Tamil Nadu,Tiruchirappalli,2002,,,,6054.5393,84596.22,13.9724
coconut,Tamil Nadu,Tiruchirappalli,2003,,,,5989.8189,47962.768,8.0074
coconut,Tamil Nadu,Tiruchirappalli,2004,,,,6294.7554,52262.768,8.3026
coconut,Tamil Nadu,Tiruchirappalli,2005,,,,6489.0899,66053.852,10.1792
coconut,Tamil Nadu,Tiruchirappalli,2006,,,,6539.2597,110552.996,16.906
coconut,Tamil Nadu,Tiruchirappalli,2007,,,,6440.709,91138.588,14.1504
coconut,Tamil Nadu,Tiruchirappalli,2008,,,,6743.9908,165625.892,24.559
coconut,Tamil Nadu,Tiruchirappalli,2009,,,,6530.6306,148705.992,22.7705
coconut,Tamil Nadu,Tiruchirappalli,2011,,,,6688.3424,80154.708,11.9842
coconut,Tamil Nadu,Tiruchirappalli,2013,,,,6538.5086,57524.18,8.7978
coconut,Tamil Nadu,Tiruchirappalli,2014,,,,6289.627,91689.872,14.578
coconut,Tamil Nadu,Tiruchirappalli,2015,,,,6299.5,83253.852,13.2159
coconut,Tamil Nadu,Tiruchirappalli,2016,,,,6119.9237,46636.876,7.6205
coconut,Tamil Nadu,Tiruchirappalli,2017,,,,5751.2668,29002.568,5.0428
coconut,Tamil Nadu,Tiruchirappalli,2018,,,,5541.627,57216.12,10.3248
coconut,Tamil Nadu,Tiruchirappalli,2019,,,,5170.7625,21401.712,4.139
coconut,Tamil Nadu,Tiruchirappalli,2020,,,,4908.8003,51152.996,10.4207
coconut,Tamil Nadu,Tiruchirappalli,2021,,,,5019.8809,52803.424,10.5189
coconut,Tamil Nadu,Tiruchirappalli,2022,,,,5093.7454,88508.916,17.376
coconut,Tamil Nadu,Tirunelveli,2002,,,,6444.9324,44420.4314,6.8923
coconut,Tamil Nadu,Tirunelveli,2002,,,,8978.0676,61879.5686,6.8923
coconut,Tamil Nadu,Tirunelveli,2003,,,,6477.109,36188.2348,5.5871
coconut,Tamil Nadu,Tirunelveli,2003,,,,9022.891,50411.7652,5.5871
coconut,Tamil Nadu,Tirunelveli,2004,,,,6520.9862,70119.9284,10.753
coconut,Tamil Nadu,Tirunelveli,2004,,,,9084.0138,97680.0716,10.753
coconut,Tamil Nadu,Tirunelveli,2005,,,,6573.2209,79522.1834,12.0979
coconut,Tamil Nadu,Tirunelveli,2005,,,,9156.7791,110777.8166,12.0979
coconut,Tamil Nadu,Tirunelveli,2006,,,,6492.9884,114331.4208,17.6084
coconut,Tamil Nadu,Tirunelveli,2006,,,,9045.0116,159268.5792,17.6084
coconut,Tamil Nadu,Tirunelveli,2007,,,,6434.4854,93186.794,14.4824
coconut,Tamil Nadu,Tirunelveli,2007,,,,8963.5146,129813.206,14.4824
coconut,Tamil Nadu,Tirunelveli,2008,,,,6426.1279,58879.0102,9.1624
coconut,Tamil Nadu,Tirunelveli,2008,,,,8951.8721,82020.9898,9.1624
coconut,Tamil Nadu,Tirunelveli,2009,,,,6497.1671,85999.2924,13.2364
coconut,Tamil Nadu,Tirunelveli,2009,,,,9050.8329,119800.7076,13.2364
coconut,Tamil Nadu,Tirunelveli,2011,,,,6527.6722,53488.384,8.1941
coconut,Tamil Nadu,Tirunelveli,2011,,,,9093.3278,74511.616,8.1941
coconut,Tamil Nadu,Tirunelveli,2013,,,,6546.8946,65732.2094,10.0402
coconut,Tamil Nadu,Tirunelveli,2013,,,,9120.1054,91567.7906,10.0402
coconut,Tamil Nadu,Tirunelveli,2014,,,,6584.9215,68114.114,10.344
coconut,Tamil Nadu,Tirunelveli,2014,,,,9173.0785,94885.886,10.344
coconut,Tamil Nadu,Tirunelveli,2015,,,,6897.9121,78686.4274,11.4073
