Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
tobacco,Andhra Pradesh,Krishna,2018,756.3228,3858.9351,5.1022,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2018,631.7194,3223.1795,5.1022,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2019,511.9177,2513.8181,4.9106,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2019,427.5798,2099.6691,4.9106,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2020,473.7016,2502.2644,5.2824,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2020,395.6598,2090.0189,5.2824,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2021,536.3582,3130.1634,5.836,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2021,447.9937,2614.4722,5.836,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2022,21.7743,56.4354,2.5918,,,,,,,,,
tobacco,Andhra Pradesh,Krishna,2022,18.187,47.1377,2.5918,,,,,,,,,
tobacco,Andhra Pradesh,Kurnool,1997,,,,10313.085,10178.5665,0.987,,,,,,
tobacco,Andhra Pradesh,Kurnool,1997,,,,12686.915,12521.4335,0.987,,,,,,
tobacco,Andhra Pradesh,Kurnool,1998,,,,,,,,,,9909.5295,8384.9865,0.8462
tobacco,Andhra Pradesh,Kurnool,1998,,,,,,,,,,12190.4705,10315.0135,0.8462
tobacco,Andhra Pradesh,Kurnool,1999,,,,,,,,,,27.3521,27.3521,1.0
tobacco,Andhra Pradesh,Kurnool,1999,,,,,,,,,,33.6479,33.6479,1.0
tobacco,Andhra Pradesh,Kurnool,2000,,,,,,,,,,5947.5113,7573.3916,1.2734
tobacco,Andhra Pradesh,Kurnool,2000,,,,,,,,,,7316.4887,9316.6084,1.2734
tobacco,Andhra Pradesh,Kurnool,2001,,,,,,,,,,5926.4367,5967.6891,1.007
tobacco,Andhra Pradesh,Kurnool,2001,,,,,,,,,,7290.5633,7341.3109,1.007
tobacco,Andhra Pradesh,Kurnool,2002,,,,,,,,,,3246.3798,3062.5378,0.9434
tobacco,Andhra Pradesh,Kurnool,2002,,,,,,,,,,3993.6202,3767.4622,0.9434
tobacco,Andhra Pradesh,Kurnool,2003,,,,,,,,,,6177.5379,7765.3046,1.257
tobacco,Andhra Pradesh,Kurnool,2003,,,,,,,,,,7599.4621,9552.6954,1.257
tobacco,Andhra Pradesh,Kurnool,2004,,,,,,,,,,5820.6155,6326.8534,1.087
tobacco,Andhra Pradesh,Kurnool,2004,,,,,,,,,,7160.3845,7783.1466,1.087
tobacco,Andhra Pradesh,Kurnool,2005,,,,,,,,,,6213.4095,6693.1922,1.0772
tobacco,Andhra Pradesh,Kurnool,2005,,,,,,,,,,7643.5905,8233.8078,1.0772
tobacco,Andhra Pradesh,Kurnool,2006,,,,,,,,,,3656.6612,4148.1021,1.1344
tobacco,Andhra Pradesh,Kurnool,2006,,,,,,,,,,4498.3388,5102.8979,1.1344
tobacco,Andhra Pradesh,Kurnool,2007,,,,,,,,,,3138.765,4483.95,1.4286
tobacco,Andhra Pradesh,Kurnool,2007,,,,,,,,,,3861.235,5516.05,1.4286
tobacco,Andhra Pradesh,Kurnool,2008,,,,,,,,,,5207.6595,8301.1366,1.594
tobacco,Andhra Pradesh,Kurnool,2008,,,,,,,,,,6406.3405,10211.8634,1.594
tobacco,Andhra Pradesh,Kurnool,2009,,,,,,,,,,8352.2537,14115.0262,1.69
tobacco,Andhra Pradesh,Kurnool,2009,,,,,,,,,,10274.7463,17363.9738,1.69
tobacco,Andhra Pradesh,Kurnool,2010,,,,,,,,,,5443.9637,9597.895,1.763
tobacco,Andhra Pradesh,Kurnool,2010,,,,,,,,,,6697.0363,11807.105,1.763
tobacco,Andhra Pradesh,Kurnool,2011,,,,,,,,,,4038.6938,6514.731,1.6131
tobacco,Andhra Pradesh,Kurnool,2011,,,,,,,,,,4968.3062,8014.269,1.6131
tobacco,Andhra Pradesh,Kurnool,2012,,,,,,,,,,3138.765,4035.555,1.2857
tobacco,Andhra Pradesh,Kurnool,2012,,,,,,,,,,3861.235,4964.445,1.2857
tobacco,Andhra Pradesh,Kurnool,2013,2411.4683,4384.4063,1.8181,131.8281,239.4429,1.8163,,,,,,
tobacco,Andhra Pradesh,Kurnool,2013,2966.5317,5393.5937,1.8181,162.1719,294.5571,1.8163,,,,,,
tobacco,Andhra Pradesh,Kurnool,2014,2766.1488,8276.4749,2.9921,38.562,115.2375,2.9884,,,,,,
tobacco,Andhra Pradesh,Kurnool,2014,3402.8512,10181.5251,2.9921,47.438,141.7625,2.9884,,,,,,
tobacco,Andhra Pradesh,Kurnool,2015,2954.0263,5240.3924,1.774,48.4267,86.0918,1.7778,,,,,,
tobacco,Andhra Pradesh,Kurnool,2015,3633.9737,6446.6076,1.774,59.5733,105.9082,1.7778,,,,,,
tobacco,Andhra Pradesh,Kurnool,2016,2725.3448,4548.5189,1.669,360.5096,601.7461,1.6692,,,,,,
tobacco,Andhra Pradesh,Kurnool,2016,3352.6552,5595.4811,1.669,443.4904,740.2539,1.6692,,,,,,
tobacco,Andhra Pradesh,Kurnool,2017,2153.1928,2999.3142,1.393,20.6262,28.6973,1.3913,,,,,,
tobacco,Andhra Pradesh,Kurnool,2017,2648.8072,3689.6858,1.393,25.3738,35.3027,1.3913,,,,,,
tobacco,Andhra Pradesh,Kurnool,2018,2272.0175,3003.7981,1.3221,73.9852,97.7501,1.3212,,,,,,
tobacco,Andhra Pradesh,Kurnool,2018,2794.9825,3695.2019,1.3221,91.0148,120.2499,1.3212,,,,,,
tobacco,Andhra Pradesh,Kurnool,2019,1429.9317,2203.413,1.5409,38.1136,58.7397,1.5412,,,,,,
tobacco,Andhra Pradesh,Kurnool,2019,1759.0683,2710.587,1.5409,46.8864,72.2603,1.5412,,,,,,
tobacco,Andhra Pradesh,Kurnool,2020,1587.3183,3470.1289,2.1862,,,,,,,,,
tobacco,Andhra Pradesh,Kurnool,2020,1952.6817,4268.8711,2.1862,,,,,,,,,
tobacco,Andhra Pradesh,Kurnool,2021,1273.4418,2670.6406,2.0972,4.484,9.4163,2.1,,,,,,
tobacco,Andhra Pradesh,Kurnool,2021,1566.5582,3285.3594,2.0972,5.516,11.5837,2.1,,,,,,
tobacco,Andhra Pradesh,Kurnool,2022,524.6222,1591.8022,3.0342,,,,,,,,,
tobacco,Andhra Pradesh,Kurnool,2022,645.3778,1958.1978,3.0342,,,,,,,,,
tobacco,Andhra Pradesh,Nellore,1997,,,,5748.988,4622.448,0.804,,,,,,
tobacco,Andhra Pradesh,Nellore,1998,,,,,,,,,,5414.66,5843.472,1.0792
tobacco,Andhra Pradesh,Nellore,1999,,,,,,,,,,4787.8677,3873.4079,0.809
tobacco,Andhra Pradesh,Nellore,2000,,,,,,,,,,507.6698,1082.4959,2.1323
tobacco,Andhra Pradesh,Nellore,2001,,,,,,,,,,3746.5813,4201.2674,1.1214
tobacco,Andhra Pradesh,Nellore,2002,,,,,,,,,,4254.9779,4710.9722,1.1072
tobacco,Andhra Pradesh,Nellore,2003,,,,,,,,,,4254.8326,5002.1283,1.1756
tobacco,Andhra Pradesh,Nellore,2004,,,,,,,,,,4491.7694,5636.7701,1.2549
tobacco,Andhra Pradesh,Nellore,2005,,,,,,,,,,4437.6954,5596.0693,1.261
tobacco,Andhra Pradesh,Nellore,2006,,,,,,,,,,4382.5313,4522.8764,1.032
tobacco,Andhra Pradesh,Nellore,2007,,,,,,,,,,4142.76,4869.56,1.1754
tobacco,Andhra Pradesh,Nellore,2008,,,,,,,,,,5940.7178,8758.2307,1.4743
tobacco,Andhra Pradesh,Nellore,2009,,,,,,,,,,6853.1426,11418.3914,1.6662
tobacco,Andhra Pradesh,Nellore,2010,,,,,,,,,,5906.7763,9268.0082,1.569
tobacco,Andhra Pradesh,Nellore,2011,,,,,,,,,,4562.5597,7958.7507,1.7444
tobacco,Andhra Pradesh,Nellore,2012,,,,,,,,,,5232.96,9666.44,1.8472
tobacco,Andhra Pradesh,Nellore,2013,6062.6749,11527.048,1.9013,203.8674,636.168,3.1205,,,,,,
tobacco,Andhra Pradesh,Nellore,2014,5724.3495,12156.7475,2.1237,130.8967,268.8433,2.0539,,,,,,
tobacco,Andhra Pradesh,Nellore,2015,3837.7947,7430.6578,1.9362,86.1985,292.755,3.3963,,,,,,
tobacco,Andhra Pradesh,Nellore,2016,2705.1496,5444.1681,2.0125,138.31,452.0696,3.2685,,,,,,
tobacco,Andhra Pradesh,Nellore,2017,2953.8606,5894.4207,1.9955,130.1699,423.143,3.2507,,,,,,
tobacco,Andhra Pradesh,Nellore,2018,3307.5941,4541.2644,1.373,148.6306,442.2578,2.9756,,,,,,
tobacco,Andhra Pradesh,Nellore,2019,3305.9225,6380.7952,1.9301,221.1652,665.022,3.0069,,,,,,
tobacco,Andhra Pradesh,Nellore,2020,2334.4816,5414.5873,2.3194,75.2238,209.6091,2.7865,,,,,,
tobacco,Andhra Pradesh,Nellore,2021,2219.8652,4815.9222,2.1695,59.5249,212.9524,3.5775,,,,,,
tobacco,Andhra Pradesh,Nellore,2022,1733.418,2765.9828,1.5957,75.2965,189.4041,2.5154,,,,,,
tobacco,Andhra Pradesh,Prakasam,1997,,,,63867.0011,51351.9756,0.804,,,,,,
tobacco,Andhra Pradesh,Prakasam,1998,,,,,,,,,,60152.8645,64916.6484,1.0792
tobacco,Andhra Pradesh,Prakasam,1999,,,,,,,,,,53189.6658,43030.6948,0.809
tobacco,Andhra Pradesh,Prakasam,2000,,,,,,,,,,5639.8357,12025.7284,2.1323
tobacco,Andhra Pradesh,Prakasam,2001,,,,,,,,,,41621.7451,46672.9709,1.1214
tobacco,Andhra Pradesh,Prakasam,2002,,,,,,,,,,47269.655,52335.4144,1.1072
tobacco,Andhra Pradesh,Prakasam,2003,,,,,,,,,,47268.0402,55569.9429,1.1756
tobacco,Andhra Pradesh,Prakasam,2004,,,,,,,,,,49900.2326,62620.3431,1.2549
tobacco,Andhra Pradesh,Prakasam,2005,,,,,,,,,,49299.5114,62168.1873,1.261
tobacco,Andhra Pradesh,Prakasam,2006,,,,,,,,,,48686.6789,50245.8088,1.032
tobacco,Andhra Pradesh,Prakasam,2007,,,,,,,,,,46022.997,54097.207,1.1754
tobacco,Andhra Pradesh,Prakasam,2008,,,,,,,,,,65996.9777,97297.4602,1.4743
tobacco,Andhra Pradesh,Prakasam,2009,,,,,,,,,,76133.3409,126849.8762,1.6662
tobacco,Andhra Pradesh,Prakasam,2010,,,,,,,,,,65619.9121,102960.7111,1.569
tobacco,Andhra Pradesh,Prakasam,2011,,,,,,,,,,50686.6607,88415.8292,1.7444
tobacco,Andhra Pradesh,Prakasam,2012,,,,,,,,,,58134.312,107386.993,1.8472
tobacco,Andhra Pradesh,Prakasam,2013,67351.8301,128056.9706,1.9013,2264.8159,7067.356,3.1205,,,,,,
tobacco,Andhra Pradesh,Prakasam,2014,63593.2854,135052.4661,2.1237,1454.1652,2986.6503,2.0539,,,,,,
tobacco,Andhra Pradesh,Prakasam,2015,42635.0585,82549.1082,1.9362,957.6013,3252.2918,3.3963,,,,,,
tobacco,Andhra Pradesh,Prakasam,2016,30052.2096,60480.6774,2.0125,1536.5222,5022.1586,3.2685,,,,,,
tobacco,Andhra Pradesh,Prakasam,2017,32815.2043,65482.6505,1.9955,1446.091,4700.8051,3.2507,,,,,,
tobacco,Andhra Pradesh,Prakasam,2018,36744.9223,50450.0863,1.373,1651.1759,4913.1568,2.9756,,,,,,
tobacco,Andhra Pradesh,Prakasam,2019,36726.3516,70885.9119,1.9301,2456.9821,7387.9022,3.0069,,,,,,
tobacco,Andhra Pradesh,Prakasam,2020,25934.3625,60152.0571,2.3194,835.6807,2328.6022,2.7865,,,,,,
tobacco,Andhra Pradesh,Prakasam,2021,24661.0596,53501.3303,2.1695,661.2778,2365.7435,3.5775,,,,,,
tobacco,Andhra Pradesh,Prakasam,2022,19256.9909,30728.021,1.5957,836.4882,2104.1391,2.5154,,,,,,
tobacco,Andhra Pradesh,Srikakulam,2000,,,,,,,,,,30.4822,71.3561,2.3409
tobacco,Andhra Pradesh,Srikakulam,2001,,,,,,,,,,27.7111,40.8739,1.475
tobacco,Andhra Pradesh,Srikakulam,2002,,,,,,,,,,20.0906,45.0306,2.2414
tobacco,Andhra Pradesh,Srikakulam,2003,,,,,,,,,,24.2472,51.9584,2.1429
tobacco,Andhra Pradesh,Srikakulam,2004,,,,,,,,,,24.2472,51.9584,2.1429
tobacco,Andhra Pradesh,Srikakulam,2005,,,,,,,,,,40.1811,109.4589,2.7241
tobacco,Andhra Pradesh,Srikakulam,2006,,,,,,,,,,48.4945,114.3084,2.3571
tobacco,Andhra Pradesh,Srikakulam,2008,,,,,,,,,,77.5911,213.3756,2.75
tobacco,Andhra Pradesh,Srikakulam,2009,,,,,,,,,,67.1995,164.8812,2.4536
tobacco,Andhra Pradesh,Srikakulam,2010,,,,,,,,,,72.7417,233.4662,3.2095
tobacco,Andhra Pradesh,Srikakulam,2011,,,,,,,,,,34.6389,119.1578,3.44
tobacco,Andhra Pradesh,Srikakulam,2013,,,,1.3856,4.8494,3.5,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,1997,,,,4834.5157,6310.7037,1.3053,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,1998,,,,,,,,,,2583.329,5867.8473,2.2714
tobacco,Andhra Pradesh,Visakhapatnam,1999,,,,,,,,,,3276.0302,3757.6366,1.147
tobacco,Andhra Pradesh,Visakhapatnam,2000,,,,,,,,,,2086.5917,3389.6967,1.6245
tobacco,Andhra Pradesh,Visakhapatnam,2001,,,,,,,,,,3347.6253,5324.9792,1.5907
tobacco,Andhra Pradesh,Visakhapatnam,2002,,,,,,,,,,1689.1281,4661.8017,2.7599
tobacco,Andhra Pradesh,Visakhapatnam,2003,,,,,,,,,,2462.2816,7436.6661,3.0202
tobacco,Andhra Pradesh,Visakhapatnam,2004,,,,,,,,,,1801.3184,2501.0315,1.3884
tobacco,Andhra Pradesh,Visakhapatnam,2005,,,,,,,,,,2941.3046,5332.3601,1.8129
tobacco,Andhra Pradesh,Visakhapatnam,2006,,,,,,,,,,2626.1385,4869.2061,1.8541
tobacco,Andhra Pradesh,Visakhapatnam,2007,,,,,,,,,,2583.329,2583.329,1.0
tobacco,Andhra Pradesh,Visakhapatnam,2008,,,,,,,,,,3036.1497,12109.9083,3.9886
tobacco,Andhra Pradesh,Visakhapatnam,2009,,,,,,,,,,3317.7325,6938.8217,2.0914
tobacco,Andhra Pradesh,Visakhapatnam,2010,,,,,,,,,,1772.9018,4340.3618,2.4482
tobacco,Andhra Pradesh,Visakhapatnam,2011,,,,,,,,,,1674.7353,4697.2302,2.8048
tobacco,Andhra Pradesh,Visakhapatnam,2012,,,,,,,,,,1845.235,5535.705,3.0
tobacco,Andhra Pradesh,Visakhapatnam,2013,1043.6649,3395.9705,3.2539,394.8803,1035.1768,2.6215,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2014,1110.8315,5063.6939,4.5585,371.6303,1689.4972,4.5462,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2015,782.0106,3459.8156,4.4243,139.1307,592.6895,4.2599,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2016,732.1892,2508.7815,3.4264,358.3446,812.2724,2.2667,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2017,700.0822,2407.6626,3.4391,188.214,582.7252,3.0961,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2018,793.082,2306.9128,2.9088,268.6662,653.5822,2.4327,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2019,745.844,2444.1983,3.2771,232.8687,641.0346,2.7528,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2020,527.7372,1481.3547,2.807,22.5119,56.0951,2.4918,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2021,410.7493,1258.8193,3.0647,43.5475,122.5236,2.8136,,,,,,
tobacco,Andhra Pradesh,Visakhapatnam,2022,1880.2945,5491.7884,2.9207,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,1997,,,,708.2385,1085.9657,1.5333,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,1997,,,,791.7615,1214.0343,1.5333,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,1998,,,,,,,,,,944.318,1605.3406,1.7
tobacco,Andhra Pradesh,Vizianagaram,1998,,,,,,,,,,1055.682,1794.6594,1.7
tobacco,Andhra Pradesh,Vizianagaram,1999,,,,,,,,,,139.7591,140.2312,1.0034
tobacco,Andhra Pradesh,Vizianagaram,1999,,,,,,,,,,156.2409,156.7688,1.0034
tobacco,Andhra Pradesh,Vizianagaram,2000,,,,,,,,,,813.051,1896.8507,2.333
tobacco,Andhra Pradesh,Vizianagaram,2000,,,,,,,,,,909.4668,2121.7932,2.333
tobacco,Andhra Pradesh,Vizianagaram,2001,,,,,,,,,,788.4135,1280.2178,1.6238
tobacco,Andhra Pradesh,Vizianagaram,2001,,,,,,,,,,881.8754,1431.9083,1.6237
tobacco,Andhra Pradesh,Vizianagaram,2002,,,,,,,,,,748.6358,1686.6385,2.2529
tobacco,Andhra Pradesh,Vizianagaram,2002,,,,,,,,,,837.2736,1886.3309,2.2529
tobacco,Andhra Pradesh,Vizianagaram,2003,,,,,,,,,,846.2645,1802.7666,2.1303
tobacco,Andhra Pradesh,Vizianagaram,2003,,,,,,,,,,946.4883,2016.2751,2.1303
tobacco,Andhra Pradesh,Vizianagaram,2004,,,,,,,,,,794.7992,1693.6979,2.131
tobacco,Andhra Pradesh,Vizianagaram,2004,,,,,,,,,,888.9536,1894.3438,2.131
tobacco,Andhra Pradesh,Vizianagaram,2005,,,,,,,,,,941.0683,2128.7903,2.2621
tobacco,Andhra Pradesh,Vizianagaram,2005,,,,,,,,,,1052.7506,2381.7508,2.2624
tobacco,Andhra Pradesh,Vizianagaram,2006,,,,,,,,,,595.7036,1292.1556,2.1691
tobacco,Andhra Pradesh,Vizianagaram,2006,,,,,,,,,,666.8019,1446.536,2.1694
tobacco,Andhra Pradesh,Vizianagaram,2007,,,,,,,,,,472.159,944.318,2.0
tobacco,Andhra Pradesh,Vizianagaram,2007,,,,,,,,,,527.841,1055.682,2.0
tobacco,Andhra Pradesh,Vizianagaram,2008,,,,,,,,,,868.326,2186.5207,2.5181
tobacco,Andhra Pradesh,Vizianagaram,2008,,,,,,,,,,972.0828,2448.1036,2.5184
tobacco,Andhra Pradesh,Vizianagaram,2009,,,,,,,,,,920.0619,2039.8403,2.2171
tobacco,Andhra Pradesh,Vizianagaram,2009,,,,,,,,,,1029.7386,2283.2785,2.2173
tobacco,Andhra Pradesh,Vizianagaram,2010,,,,,,,,,,486.7904,1446.4392,2.9714
tobacco,Andhra Pradesh,Vizianagaram,2010,,,,,,,,,,545.4679,1621.0946,2.9719
tobacco,Andhra Pradesh,Vizianagaram,2011,,,,,,,,,,641.549,1185.0067,1.8471
tobacco,Andhra Pradesh,Vizianagaram,2011,,,,,,,,,,717.8121,1326.8355,1.8484
tobacco,Andhra Pradesh,Vizianagaram,2012,,,,,,,,,,472.159,1416.477,3.0
tobacco,Andhra Pradesh,Vizianagaram,2012,,,,,,,,,,527.841,1583.523,3.0
tobacco,Andhra Pradesh,Vizianagaram,2013,349.8698,590.1988,1.6869,1.6952,6.1692,3.6393,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2013,391.1302,659.8012,1.6869,1.9193,6.9814,3.6375,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2014,243.1619,730.9021,3.0058,12.7483,38.2449,3.0,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2014,271.8381,817.0979,3.0058,14.2517,42.7551,3.0,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2015,126.5386,336.6494,2.6604,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2015,141.4614,376.3506,2.6604,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2016,48.1602,42.4943,0.8824,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2016,53.8398,47.5057,0.8824,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2017,33.0511,45.7994,1.3857,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2017,36.9489,51.2006,1.3857,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2018,35.4119,49.5767,1.4,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2018,39.5881,55.4233,1.4,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2019,24.0801,38.2449,1.5882,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2019,26.9199,42.7551,1.5882,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2020,15.5812,25.9687,1.6667,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2020,17.4188,29.0313,1.6667,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2021,46.2716,58.0756,1.2551,,,,,,,,,
tobacco,Andhra Pradesh,Vizianagaram,2021,51.7284,64.9244,1.2551,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,1997,,,,16370.1607,19519.5009,1.1924,,,,,,
tobacco,Andhra Pradesh,West Godavari,1997,,,,7169.1959,8750.2353,1.2205,,,,,,
tobacco,Andhra Pradesh,West Godavari,1998,,,,,,,,,,18073.9556,26942.3048,1.4907
tobacco,Andhra Pradesh,West Godavari,1998,,,,,,,,,,7959.7156,11557.9432,1.4521
tobacco,Andhra Pradesh,West Godavari,1999,,,,,,,,,,12224.9629,13382.7707,1.0947
tobacco,Andhra Pradesh,West Godavari,1999,,,,,,,,,,5535.8186,6089.455,1.1
tobacco,Andhra Pradesh,West Godavari,2000,,,,,,,,,,4566.8622,10218.7377,2.2376
tobacco,Andhra Pradesh,West Godavari,2000,,,,,,,,,,1953.9466,4265.5353,2.183
tobacco,Andhra Pradesh,West Godavari,2001,,,,,,,,,,13309.2663,19100.9892,1.4352
tobacco,Andhra Pradesh,West Godavari,2001,,,,,,,,,,6047.7483,8580.4099,1.4188
tobacco,Andhra Pradesh,West Godavari,2002,,,,,,,,,,11744.698,19852.5038,1.6903
tobacco,Andhra Pradesh,West Godavari,2002,,,,,,,,,,5293.2109,8687.5389,1.6413
tobacco,Andhra Pradesh,West Godavari,2003,,,,,,,,,,12918.8828,18487.9664,1.4311
tobacco,Andhra Pradesh,West Godavari,2003,,,,,,,,,,5829.4013,8164.9781,1.4007
tobacco,Andhra Pradesh,West Godavari,2004,,,,,,,,,,11239.0821,16457.134,1.4643
tobacco,Andhra Pradesh,West Godavari,2004,,,,,,,,,,4938.84,7043.8031,1.4262
tobacco,Andhra Pradesh,West Godavari,2005,,,,,,,,,,12583.6651,25122.239,1.9964
tobacco,Andhra Pradesh,West Godavari,2005,,,,,,,,,,5614.598,11157.5041,1.9872
tobacco,Andhra Pradesh,West Godavari,2006,,,,,,,,,,12968.8958,23968.5098,1.8482
tobacco,Andhra Pradesh,West Godavari,2006,,,,,,,,,,5759.6175,10460.4838,1.8162
tobacco,Andhra Pradesh,West Godavari,2007,,,,,,,,,,13427.846,28929.919,2.1545
tobacco,Andhra Pradesh,West Godavari,2007,,,,,,,,,,5997.046,12811.871,2.1364
tobacco,Andhra Pradesh,West Godavari,2008,,,,,,,,,,17832.6792,35288.8178,1.9789
tobacco,Andhra Pradesh,West Godavari,2008,,,,,,,,,,7919.6444,15196.5146,1.9188
tobacco,Andhra Pradesh,West Godavari,2009,,,,,,,,,,17910.9567,35736.0012,1.9952
tobacco,Andhra Pradesh,West Godavari,2009,,,,,,,,,,7967.6208,15414.589,1.9347
tobacco,Andhra Pradesh,West Godavari,2010,,,,,,,,,,16963.455,32117.2363,1.8933
tobacco,Andhra Pradesh,West Godavari,2010,,,,,,,,,,7678.3996,14272.1517,1.8587
tobacco,Andhra Pradesh,West Godavari,2011,,,,,,,,,,15358.7514,29317.9249,1.9089
tobacco,Andhra Pradesh,West Godavari,2011,,,,,,,,,,7062.3394,12886.8341,1.8247
tobacco,Andhra Pradesh,West Godavari,2012,,,,,,,,,,15901.083,29114.383,1.831
tobacco,Andhra Pradesh,West Godavari,2012,,,,,,,,,,7360.011,12811.871,1.7407
tobacco,Andhra Pradesh,West Godavari,2013,15340.4722,27105.2237,1.7669,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2013,7215.8093,12337.5592,1.7098,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2014,16312.3067,52962.1399,3.2468,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2014,7645.1433,24289.9445,3.1772,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2015,12710.4039,38364.6594,3.0184,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2015,5959.1556,17655.3034,2.9627,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2016,11873.9714,33967.0869,2.8606,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2016,5563.3505,15690.4531,2.8203,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2017,13358.9471,31747.6055,2.3765,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2017,6289.5383,14610.4396,2.323,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2018,11664.9963,17719.2347,1.519,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2018,5443.4096,7729.1019,1.4199,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2019,10185.0911,26127.3243,2.5653,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2019,4782.3716,12028.9839,2.5153,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2020,8051.2458,20252.889,2.5155,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2020,3766.6901,9214.1886,2.4462,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2021,7542.9282,19875.7549,2.635,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2021,3510.4527,8908.3392,2.5377,,,,,,,,,
tobacco,Andhra Pradesh,West Godavari,2022,9.0387,23.4269,2.5918,,,,,,,,,
tobacco,Andhra Pradesh,Y.S.R.,1999,,,,,,,,,,4.2833,4.2833,1.0
tobacco,Andhra Pradesh,Y.S.R.,2000,,,,,,,,,,3.5274,3.2755,0.9286
tobacco,Andhra Pradesh,Y.S.R.,2001,,,,,,,,,,8.3146,9.5744,1.1515
tobacco,Andhra Pradesh,Y.S.R.,2002,,,,,,,,,,16.6292,26.9595,1.6212
tobacco,Andhra Pradesh,Y.S.R.,2003,,,,,,,,,,0.5039,0.7559,1.5
tobacco,Andhra Pradesh,Y.S.R.,2004,,,,,,,,,,1.0078,1.0078,1.0
tobacco,Andhra Pradesh,Y.S.R.,2005,,,,,,,,,,1.7637,1.7637,1.0
tobacco,Andhra Pradesh,Y.S.R.,2006,,,,,,,,,,28.7232,33.7624,1.1754
tobacco,Andhra Pradesh,Y.S.R.,2008,,,,,,,,,,56.6906,90.4529,1.5956
tobacco,Andhra Pradesh,Y.S.R.,2009,,,,,,,,,,75.8394,127.9947,1.6877
tobacco,Andhra Pradesh,Y.S.R.,2010,,,,,,,,,,32.7545,57.6984,1.7615
tobacco,Andhra Pradesh,Y.S.R.,2011,,,,,,,,,,12.8499,20.6606,1.6078
tobacco,Andhra Pradesh,Y.S.R.,2013,16.1253,29.2271,1.8125,2.0157,3.7794,1.875,,,,,,
tobacco,Andhra Pradesh,Y.S.R.,2014,11.842,35.5261,3.0,,,,,,,,,
tobacco,Andhra Pradesh,Y.S.R.,2015,1.0078,1.7637,1.75,,,,,,,,,
